#{"env_id": 1, "t_start": 1534924858.3933766}
r,l,t
-98.904861,100,12778.989228
-59.752437,100,12781.247082
-100,100,12783.480657
-93.86657,100,12785.73114
-34.644954,100,12787.992075
-100,100,12790.250533
-100,100,12792.469788
-99.392395,100,12794.739354
-95.024176,100,12797.030804
-67.759599,100,12799.28354
-85.736327,100,12800.816164
-100,100,12802.37127
-100,100,12804.603244
-98.828853,100,12806.844599
-99.799694,100,12809.135654
-99.865046,100,12811.335276
-99.920199,100,12813.608607
-100,100,12815.81782
-30.338259,100,12818.077655
-100,100,12819.609406
-98.312813,100,12821.922602
-98.284232,100,12824.131523
-90.667845,100,12826.372178
-100,100,12827.889806
-100,100,12830.166403
-98.068075,100,12832.446632
-99.774609,100,12834.693118
-99.626469,100,12836.907064
-44.639311,100,12839.168943
-100,100,12841.409462
-89.593352,100,12843.65114
-94.90656,100,12845.89352
-99.982797,100,12848.181159
-100,100,12850.41588
-100,100,12852.650155
-88.664725,100,12854.89185
-100,100,12857.122005
-99.837239,100,12859.366349
-100,100,12861.59762
-83.381711,100,12863.810477
-82.218654,100,12866.07543
-85.169137,100,12868.333579
-100,100,12869.881329
-9.574432,100,12872.139077
-93.239719,100,12873.688453
-100,100,12875.934609
-100,100,12878.205451
-100,100,12880.488212
-99.121824,100,12882.757014
-95.156625,100,12885.035521
-97.255997,100,12887.311011
-62.381297,100,12889.555678
-86.981879,100,12891.079722
-22.667691,100,12892.643684
-91.641191,100,12894.198119
-100,100,12895.761431
-95.190924,100,12898.02325
-97.89581,100,12900.310454
-78.323228,100,12902.579475
-100,100,12904.103322
-100,100,12906.365258
-100,100,12908.615543
-61.809493,100,12911.034116
-97.098261,100,12913.30993
-88.82169,100,12915.573816
-95.212704,100,12917.830922
-62.9616,100,12920.119076
-100,100,12921.650667
-91.555425,100,12923.90712
-99.549893,100,12926.170026
-84.738531,100,12928.401255
-100,100,12929.956857
-96.892312,100,12932.196476
-100,100,12934.495276
-100,100,12936.708437
-12.882498,100,12938.963753
-100,100,12941.184311
-87.473775,100,12943.416875
-67.650113,100,12945.709206
-82.282404,100,12947.923026
-100,100,12950.146513
-98.930766,100,12952.547967
-100,100,12954.784219
-100,100,12957.027416
-99.989542,100,12959.269263
-98.677195,100,12961.536176
-88.134503,100,12966.026312
-89.854544,100,12968.306139
-74.0075,100,12970.579647
-65.045466,100,12972.804537
-97.934075,100,12974.342795
-97.05191,100,12976.588899
-100,100,12978.905069
-95.754386,100,12981.156096
-100,100,12982.688886
-95.058029,100,12984.942199
-97.118174,100,12987.181496
-37.849407,100,12989.423564
-96.871143,100,12991.686233
-99.906457,100,12993.914314
-89.606951,100,12996.172834
-100,100,12998.445074
-99.939058,100,13000.700747
-100,100,13002.967504
-100,100,13005.259506
-100,100,13007.535678
-100,100,13009.838483
-97.622197,100,13012.088455
-98.890125,100,13014.330798
-99.974622,100,13016.635459
-54.432082,100,13018.869514
-93.121553,100,13021.087258
-100,100,13023.374291
-100,100,13025.60538
-93.675107,100,13027.886145
-98.700284,100,13030.12943
-100,100,13032.34817
-100,100,13034.626819
-100,100,13036.898391
-100,100,13039.170752
-100,100,13041.447239
-98.117913,100,13043.715299
-100,100,13045.99654
-87.820881,100,13048.272742
-99.001598,100,13050.523443
-99.024485,100,13052.781773
-96.240548,100,13055.046549
-100,100,13057.327991
-100,100,13059.58229
-99.433517,100,13061.844752
-92.777141,100,13064.239106
-77.510508,100,13066.534805
-100,100,13068.10854
-100,100,13070.410995
-28.816377,100,13072.813762
-87.931072,100,13075.095713
-98.62022,100,13077.41683
-96.662823,100,13079.732168
-92.356525,100,13081.991896
-100,100,13084.309956
-100,100,13086.586653
-100,100,13088.875919
-100,100,13091.187757
-100,100,13093.439531
-100,100,13095.712093
-100,100,13097.990715
-82.526564,100,13100.285347
-91.203495,100,13102.566549
-70.389093,100,13104.849122
-100,100,13106.368023
-100,100,13108.640927
-100,100,13110.943527
-91.169306,100,13113.19006
-100,100,13115.464294
-42.38305,100,13117.731196
-100,100,13120.017778
-99.354843,100,13122.316453
-100,100,13124.579235
-54.487304,100,13126.82253
-100,100,13128.3718
-100,100,13130.675897
-100,100,13132.946323
-100,100,13135.220222
-100,100,13137.499138
-98.547186,100,13139.74506
-99.203592,100,13142.052146
-100,100,13144.322086
-74.297345,100,13146.594293
-97.422008,100,13148.174675
-48.592894,100,13150.733782
-100,100,13152.992223
-96.400799,100,13155.429183
-100,100,13157.765689
-87.916012,100,13160.008897
-91.066089,100,13162.300953
-100,100,13164.562742
-90.855394,100,13166.110613
-93.000943,100,13167.665399
-100,100,13169.906374
-100,100,13172.332754
-41.274793,100,13174.636009
-98.085173,100,13176.216307
-100,100,13178.490147
-90.701422,100,13180.738504
-63.55882,100,13182.274765
-92.759048,100,13184.572298
-87.493699,100,13188.390381
-100,100,13190.662221
-98.781352,100,13192.930585
-90.437623,100,13195.253313
-100,100,13197.529753
-55.732554,100,13199.783037
-100,100,13202.094698
-88.296718,100,13204.365289
-87.98683,100,13206.645252
-100,100,13208.925087
-100,100,13211.191526
-27.976327,100,13213.472703
-81.283477,100,13215.778113
-100,100,13217.325903
-84.40969,100,13219.650259
-100,100,13221.995236
-100,100,13224.281673
-80.702916,100,13226.55245
-100,100,13228.810848
-75.631017,100,13231.060312
-87.850819,100,13233.370206
-97.823212,100,13234.918394
-97.992995,100,13237.189096
-96.61993,100,13239.52406
-100,100,13241.826329
-100,100,13244.114105
-90.021335,100,13246.379777
-100,100,13248.662098
-100,100,13250.916524
-97.424634,100,13253.208071
-100,100,13255.518762
-99.657929,100,13257.795362
-99.953777,100,13260.11154
-100,100,13262.386174
-100,100,13264.64104
-96.781966,100,13266.913139
-86.687113,100,13269.203547
-100,100,13270.739298
-100,100,13273.049982
-99.947224,100,13275.34284
-99.300161,100,13277.634039
-98.177854,100,13279.911733
-88.717876,100,13282.171695
-87.042193,100,13284.445878
-100,100,13286.752644
-100,100,13289.059546
-99.842154,100,13291.39294
-98.801018,100,13293.689323
-100,100,13295.964843
-100,100,13298.270223
-100,100,13300.563504
-91.956688,100,13302.837939
-100,100,13305.136149
-80.281653,100,13307.429636
-32.95842,100,13309.71778
-98.087867,100,13311.988421
-91.726792,100,13314.272228
-98.043275,100,13316.603494
-89.393731,100,13318.898551
-98.760035,100,13321.190304
-83.718868,100,13323.459988
-100,100,13325.006388
-58.751757,100,13327.279965
-99.366967,100,13328.825854
-100,100,13331.153908
-100,100,13333.436515
-100,100,13335.710301
-100,100,13337.258657
-99.160022,100,13339.64977
-98.642024,100,13341.933955
-74.004753,100,13344.233475
-90.00533,100,13346.566956
-100,100,13348.121579
-99.391628,100,13350.405155
-96.131282,100,13352.719696
-83.305615,100,13355.000789
-100,100,13357.294605
-100,100,13359.671257
-100,100,13362.001474
-100,100,13364.318083
-100,100,13366.600115
-100,100,13368.897667
-100,100,13371.178414
-99.818904,100,13373.500703
-63.398949,100,13375.867173
-96.884732,100,13377.422431
-100,100,13378.992239
-97.465224,100,13381.305989
-90.541553,100,13383.614065
-100,100,13385.952286
-100,100,13388.250675
-100,100,13390.544463
-91.390971,100,13392.893694
-100,100,13394.432257
-95.381939,100,13396.721141
-97.869426,100,13399.000028
-96.662242,100,13401.304119
-100,100,13403.591692
-100,100,13405.888382
-91.426682,100,13408.165245
-100,100,13412.756385
-84.70985,100,13415.079353
-79.849161,100,13416.648652
-100,100,13418.919244
-99.330333,100,13421.273994
-95.84514,100,13423.563265
-100,100,13425.878505
-42.165492,100,13428.227427
-100,100,13429.774779
-84.558136,100,13432.053818
-58.344175,100,13433.588816
-81.103259,100,13435.13608
-98.783309,100,13437.446373
-100,100,13439.700502
-80.531045,100,13442.00207
-97.935322,100,13443.534405
-83.686916,100,13445.856101
-100,100,13447.418731
-98.57636,100,13449.693355
-100,100,13451.993043
-100,100,13454.322102
-97.648751,100,13456.639735
-94.033273,100,13458.957766
-95.533362,100,13461.248911
-54.575502,100,13462.8123
-96.792285,100,13465.132164
-100,100,13467.475523
-100,100,13469.772455
-99.840521,100,13472.074899
-99.550503,100,13474.51138
-100,100,13476.830379
-100,100,13479.127186
-93.822355,100,13481.424768
-100,100,13482.988491
-100,100,13485.312366
-32.030295,100,13487.644929
-100,100,13489.931364
-100,100,13492.249208
-63.404663,100,13494.610033
-100,100,13496.990504
-100,100,13499.272638
-82.839688,100,13501.594666
-91.380984,100,13503.878294
-100,100,13506.177607
-93.022462,100,13508.469064
-100,100,13510.76507
-100,100,13513.093102
-100,100,13515.388633
-31.541586,100,13517.794565
-100,100,13519.317117
-90.746002,100,13521.603888
-100,100,13523.136174
-98.940994,100,13525.436507
-94.028836,100,13527.744409
-97.9753,100,13530.031308
-95.472399,100,13532.330271
-100,100,13534.675303
-83.554679,100,13536.966264
-100,100,13538.546317
-100,100,13540.871144
-100,100,13543.172174
-98.940943,100,13545.479364
-89.12262,100,13547.817645
-100,100,13549.34981
-80.981998,100,13551.660472
-94.769593,100,13553.966795
-100,100,13556.3195
-100,100,13558.673038
-100,100,13561.001469
-100,100,13563.314386
-86.11,100,13565.611125
-97.403347,100,13567.159672
-100,100,13569.485146
-100,100,13571.802484
-100,100,13574.092984
-58.539309,100,13576.463444
-100,100,13577.979493
-88.379119,100,13580.28732
-100,100,13581.835756
-63.955877,100,13584.090791
-100,100,13586.375148
-96.313248,100,13588.638741
-78.483588,100,13590.950043
-98.13958,100,13593.221306
-98.323356,100,13595.494115
-30.886289,100,13597.765304
-100,100,13599.298372
-100,100,13601.610188
-84.094353,100,13603.923294
-100,100,13606.185455
-90.527897,100,13608.491649
-97.10069,100,13610.835921
-99.891434,100,13613.122534
-100,100,13615.423154
-75.530493,100,13617.730621
-94.307602,100,13619.26371
-100,100,13621.559859
-89.457024,100,13623.870952
-90.066142,100,13626.163445
-74.221273,100,13628.470596
-99.545482,100,13633.192075
-100,100,13635.482516
-99.808618,100,13637.802787
-100,100,13640.09884
-84.280191,100,13642.457841
-100,100,13644.830266
-100,100,13647.1783
-82.967009,100,13649.496927
-88.470926,100,13651.79491
-100,100,13654.113093
-96.980766,100,13656.446061
-98.546046,100,13658.760345
-99.839362,100,13661.066533
-100,100,13663.440744
-18.868658,100,13665.739505
-100,100,13668.064107
-99.556964,100,13670.376702
-99.893699,100,13672.720182
-73.146691,100,13675.10566
-98.491577,100,13677.431639
-100,100,13679.737018
-96.514622,100,13682.082515
-100,100,13684.396264
-100,100,13686.74618
-90.721565,100,13689.061176
-100,100,13690.609835
-99.693083,100,13692.91573
-100,100,13695.228867
-81.425745,100,13697.530508
-100,100,13699.853553
-97.604745,100,13702.240654
-99.127778,100,13704.546338
-93.45706,100,13706.86956
-49.80361,100,13709.187499
-100,100,13711.523978
-99.626103,100,13713.877573
-100,100,13716.181409
-99.909842,100,13718.489394
-99.902424,100,13720.829735
-100,100,13723.149825
-100,100,13725.475327
-63.642417,100,13727.788649
-100,100,13729.323296
-99.167096,100,13731.654364
-93.46171,100,13734.043366
-100,100,13735.57392
-95.846667,100,13737.939967
-100,100,13740.27379
-89.222558,100,13742.625721
-98.798104,100,13744.916288
-100,100,13747.245764
-95.841733,100,13749.56813
-88.325792,100,13751.882998
-84.721144,100,13754.226497
-100,100,13756.541694
-100,100,13758.834249
-100,100,13761.188714
-100,100,13763.521664
-73.217364,100,13765.870584
-93.322106,100,13768.183765
-97.543807,100,13769.715584
-53.851389,100,13771.348398
-100,100,13773.649427
-94.55572,100,13775.988662
-88.465211,100,13778.282917
-94.159173,100,13779.832647
-100,100,13782.14655
-99.465443,100,13784.484142
-82.296052,100,13786.806672
-94.487872,100,13789.073472
-93.277193,100,13791.393116
-89.82716,100,13793.706747
-98.012982,100,13795.224725
-63.922612,100,13797.587844
-77.958652,100,13799.904855
-100,100,13801.468825
-100,100,13803.79142
-21.638292,100,13806.150073
-100,100,13807.698312
-99.559148,100,13810.028379
-99.313526,100,13812.350657
-93.183866,100,13814.694807
-50.698048,100,13816.993918
-99.338364,100,13819.350151
-93.568385,100,13821.693559
-99.706228,100,13824.003432
-100,100,13826.333242
-98.686853,100,13828.647103
-69.670287,100,13830.940904
-97.675152,100,13833.275586
-71.147366,100,13835.582301
-99.81511,100,13837.951554
-100,100,13840.247468
-99.931442,100,13842.591146
-100,100,13844.958431
-100,100,13847.252876
-100,100,13849.558403
-100,100,13851.871397
-45.485723,100,13854.174447
-66.707279,100,13856.567985
-100,100,13861.262815
-97.490145,100,13863.622431
-99.806941,100,13865.938908
-93.707385,100,13868.258517
-100,100,13870.648138
-100,100,13872.95751
-99.385104,100,13875.271283
-100,100,13877.582689
-62.561864,100,13879.935861
-78.97265,100,13881.505747
-67.157603,100,13883.053843
-85.481021,100,13885.419688
-100,100,13887.730422
-83.276088,100,13890.103483
-99.223385,100,13892.481491
-53.431221,100,13894.80956
-82.521627,100,13896.35651
-100,100,13898.662845
-100,100,13901.00133
-86.466233,100,13903.308333
-100,100,13905.678011
-100,100,13907.977587
-100,100,13910.286191
-77.421254,100,13912.629091
-100,100,13914.962926
-100,100,13917.283073
-99.97499,100,13919.660751
-93.916288,100,13922.012416
-99.316382,100,13923.561002
-100,100,13925.932939
-100,100,13928.285379
-97.506755,100,13930.608218
-91.135292,100,13932.985652
-74.997358,100,13935.322822
-100,100,13936.87164
-47.709252,100,13939.189656
-100,100,13941.498856
-99.923914,100,13943.826591
-86.994128,100,13946.162971
-100,100,13948.482474
-99.978679,100,13950.782568
-100,100,13953.15016
-99.39775,100,13955.480168
-99.544585,100,13957.814802
-97.891191,100,13960.129022
-100,100,13962.474155
-100,100,13964.84021
-99.806922,100,13967.212788
-100,100,13969.518139
-90.284622,100,13971.877178
-100,100,13974.188841
-88.209846,100,13976.511747
-100,100,13978.801742
-99.677525,100,13981.137656
-100,100,13983.46436
-57.839299,100,13985.748734
-100,100,13988.12008
-98.975673,100,13990.628947
-100,100,13992.93855
-99.93301,100,13995.31429
-86.664589,100,13997.641136
-99.877998,100,13999.967585
-100,100,14002.310185
-82.128013,100,14004.63824
-99.997639,100,14006.986329
-98.550304,100,14009.328718
-99.929988,100,14011.641689
-100,100,14013.942106
-83.536938,100,14016.292585
-100,100,14018.616432
-100,100,14020.992654
-98.520191,100,14023.334986
-100,100,14025.703001
-97.866556,100,14028.040974
-99.998348,100,14030.353299
-100,100,14032.675287
-96.60162,100,14034.997106
-85.116869,100,14036.561196
-45.537873,100,14038.89613
-75.105161,100,14040.48339
-69.008005,100,14042.857238
-100,100,14045.188584
-100,100,14047.526254
-50.129015,100,14049.88172
-99.970745,100,14051.429693
-94.627741,100,14053.776351
-72.421158,100,14056.095782
-100,100,14058.39887
-95.514839,100,14060.695362
-100,100,14063.050792
-100,100,14065.409367
-100,100,14067.730136
-90.197606,100,14070.10074
-99.622048,100,14072.468614
-91.039784,100,14074.825087
-100,100,14077.14687
-100,100,14079.47341
-97.049262,100,14081.87688
-100,100,14083.410022
-100,100,14085.749583
-100,100,14090.547692
-99.55141,100,14092.906534
-100,100,14095.218151
-100,100,14097.612326
-100,100,14099.937655
-51.626167,100,14102.33203
-99.812092,100,14103.896783
-100,100,14106.232897
-100,100,14108.550394
-100,100,14110.93716
-100,100,14113.283063
-99.831671,100,14115.646935
-100,100,14118.023338
-90.811301,100,14120.381787
-99.644888,100,14122.722246
-100,100,14125.064016
-100,100,14127.415882
-100,100,14129.765354
-100,100,14132.070711
-86.937212,100,14134.452128
-94.252632,100,14136.785208
-57.812639,100,14139.123867
-85.568881,100,14141.481646
-99.982333,100,14143.826214
-92.267813,100,14146.161997
-100,100,14148.537721
-100,100,14150.890829
-100,100,14153.227725
-77.139515,100,14155.624946
-99.863148,100,14157.1576
-100,100,14159.509113
-59.742977,100,14161.852658
-100,100,14163.399762
-87.508976,100,14165.707362
-97.304003,100,14168.042031
-100,100,14170.394372
-69.239102,100,14172.725051
-100,100,14175.070518
-100,100,14177.43102
-100,100,14179.761008
-98.049532,100,14182.09614
-100,100,14184.470254
-54.934185,100,14186.801485
-35.020033,100,14189.19021
-91.699095,100,14190.722441
-100,100,14193.044152
-92.478054,100,14195.370233
-99.219447,100,14197.741081
-97.105601,100,14200.106778
-98.725613,100,14202.464833
-97.117928,100,14204.800945
-100,100,14207.144225
-100,100,14209.494878
-100,100,14211.801922
-100,100,14214.119921
-100,100,14216.485137
-100,100,14218.815758
-100,100,14221.157783
-100,100,14223.504816
-100,100,14225.835821
-100,100,14228.227703
-100,100,14230.546556
-73.814346,100,14232.869331
-100,100,14234.42317
-100,100,14236.76442
-97.943961,100,14239.115935
-100,100,14241.441963
-100,100,14243.806607
-100,100,14246.155229
-98.638802,100,14248.542933
-100,100,14250.873928
-98.812776,100,14253.222422
-98.921853,100,14255.579648
-98.607661,100,14257.949368
-98.573195,100,14260.322848
-100,100,14262.712575
-99.123038,100,14265.047364
-89.203101,100,14267.423433
-99.701962,100,14268.992891
-99.961414,100,14271.341738
-98.915529,100,14273.715296
-83.629063,100,14276.09256
-85.4882,100,14277.640151
-98.18389,100,14279.17142
-96.570476,100,14281.515303
-92.639247,100,14283.919604
-99.721529,100,14286.230906
-100,100,14288.60221
-98.32979,100,14290.974902
-100,100,14293.338016
-88.317583,100,14295.674352
-54.373173,100,14297.237852
-91.554898,100,14298.754046
-100,100,14301.199823
-99.785087,100,14303.582845
-99.967716,100,14305.923045
-99.815361,100,14308.288108
-100,100,14310.649278
-100,100,14313.035631
-100,100,14315.429753
-99.845374,100,14320.288933
-85.929321,100,14322.674455
-75.46954,100,14325.024097
-100,100,14327.415297
-100,100,14329.787489
-98.641543,100,14332.189707
-96.884651,100,14334.568347
-97.946919,100,14336.91814
-100,100,14339.295946
-100,100,14341.663424
-100,100,14344.10451
-98.672254,100,14346.509125
-100,100,14348.851007
-98.98327,100,14351.230102
-94.332989,100,14353.615586
-100,100,14355.187464
-98.744425,100,14357.56531
-100,100,14359.959096
-85.881039,100,14362.320849
-100,100,14363.836671
-81.097243,100,14366.240075
-74.407027,100,14368.616041
-100,100,14370.989474
-21.892454,100,14373.332785
-100,100,14374.880654
-100,100,14377.223565
-97.123331,100,14379.587755
-100,100,14381.961977
-100,100,14384.324404
-98.918731,100,14386.722979
-95.483848,100,14389.108235
-100,100,14390.648952
-61.053276,100,14393.031809
-90.351265,100,14394.580217
-80.875092,100,14396.944953
-100,100,14399.29003
-66.295337,100,14401.643184
-88.726454,100,14404.046706
-100,100,14406.430017
-97.990542,100,14408.770721
-100,100,14411.195382
-100,100,14413.550832
-100,100,14415.916641
-88.230928,100,14418.268013
-99.146814,100,14420.685645
-100,100,14423.07827
-100,100,14425.415668
-95.666551,100,14427.803417
-49.860348,100,14430.216738
-100,100,14432.58847
-100,100,14434.954169
-1.414876,100,14437.313657
-99.05627,100,14439.69269
-100,100,14442.050529
-86.302266,100,14444.416703
-94.089413,100,14445.949931
-98.222163,100,14447.518008
-100,100,14449.90527
-43.469743,100,14452.322949
-100,100,14454.684219
-99.685773,100,14457.06465
-77.152387,100,14459.419656
-100,100,14460.967562
-99.084031,100,14463.343025
-90.030912,100,14465.737729
-84.777051,100,14467.322517
-99.923911,100,14469.684773
-100,100,14472.067688
-100,100,14474.462558
-100,100,14476.874161
-93.870564,100,14479.244992
-100,100,14481.668105
-96.812454,100,14484.040695
-96.262632,100,14486.442378
-97.998734,100,14488.825254
-91.663192,100,14491.169267
-91.328933,100,14493.572977
-99.290897,100,14495.949332
-100,100,14498.317635
-25.081883,100,14500.688702
-99.3915,100,14502.251799
-100,100,14504.626109
-98.322737,100,14507.011678
-98.240649,100,14509.361376
-99.391865,100,14511.71578
-96.766717,100,14514.066993
-100,100,14516.481794
-96.148782,100,14518.898387
-100,100,14521.279019
-97.413709,100,14523.729453
-87.901387,100,14526.111275
-94.567306,100,14528.506329
-99.373056,100,14530.90885
-88.860298,100,14533.31609
-88.93909,100,14535.688502
-100,100,14538.082143
-100,100,14540.45998
-100,100,14542.811642
-98.502602,100,14545.236386
-100,100,14547.614122
-99.742875,100,14552.532974
-100,100,14554.908502
-100,100,14557.282198
-97.726187,100,14559.673353
-93.327253,100,14562.026138
-95.836979,100,14563.559688
-100,100,14565.912667
-96.498779,100,14568.291864
-96.066888,100,14570.670197
-100,100,14573.119347
-99.044225,100,14575.456182
-59.028092,100,14577.848791
-62.127292,100,14579.403758
-96.18809,100,14580.95195
-98.985446,100,14583.372356
-91.643529,100,14585.742956
-100,100,14588.08314
-99.691935,100,14590.448827
-99.860963,100,14592.784211
-100,100,14594.321913
-100,100,14596.724842
-100,100,14599.082723
-86.468075,100,14601.470541
-98.637148,100,14603.857468
-90.518643,100,14606.218965
-100,100,14608.586237
-98.129114,100,14610.989953
-100,100,14613.346119
-99.706451,100,14615.785273
-99.928068,100,14618.161297
-100,100,14620.540546
-92.251515,100,14622.957563
-31.0443,100,14625.36952
-99.857234,100,14627.737025
-100,100,14630.119088
-100,100,14632.486906
-99.532117,100,14634.874121
-100,100,14637.236882
-99.284465,100,14639.619052
-100,100,14642.012555
-100,100,14644.394972
-100,100,14646.76706
-100,100,14649.155383
-99.824658,100,14651.536973
-95.364222,100,14653.948507
-100,100,14656.302786
-94.169682,100,14658.698009
-100,100,14661.081276
-96.451065,100,14663.470351
-99.707476,100,14665.852886
-100,100,14668.261268
-100,100,14670.606438
-100,100,14673.011116
-92.340121,100,14675.384202
-98.923185,100,14676.932819
-63.308269,100,14679.29923
-96.501998,100,14681.718622
-97.016548,100,14684.083557
-95.23385,100,14685.615685
-100,100,14688.015443
-69.894905,100,14690.379468
-100,100,14691.928202
-58.665486,100,14694.304324
-100,100,14696.726858
-99.374062,100,14699.098739
-97.991757,100,14701.461953
-100,100,14703.90582
-90.883891,100,14706.342786
-100,100,14708.718374
-100,100,14711.106836
-100,100,14713.504146
-100,100,14715.922475
-52.02484,100,14718.278083
-65.928719,100,14720.673791
-79.662577,100,14723.038175
-98.260578,100,14725.4093
-100,100,14727.781301
-100,100,14730.17475
-47.925993,100,14732.562453
-99.327446,100,14734.109706
-100,100,14736.499357
-100,100,14738.870225
-100,100,14741.259212
-100,100,14743.666634
-100,100,14746.043787
-100,100,14748.435409
-100,100,14750.828245
-98.705474,100,14753.224173
-87.583095,100,14755.658073
-85.219066,100,14758.017082
-53.470745,100,14760.396402
-99.654296,100,14762.808741
-93.909732,100,14765.194563
-99.750174,100,14767.593936
-25.20522,100,14769.95841
-100,100,14772.34932
-99.437831,100,14774.752964
-100,100,14777.159257
-97.622035,100,14779.528912
-89.748226,100,14781.92194
-97.885558,100,14786.812284
-69.895046,100,14789.189693
-100,100,14791.58001
-99.383002,100,14793.995871
-100,100,14796.364786
-92.112018,100,14798.767869
-91.831161,100,14800.285779
-100,100,14802.712991
-99.622347,100,14805.09335
-98.953503,100,14807.500431
-100,100,14809.918007
-45.884633,100,14812.295117
-100,100,14813.84262
-100,100,14816.219074
-66.533238,100,14818.680522
-99.7745,100,14821.079061
-100,100,14823.49045
-100,100,14825.914289
-100,100,14828.331881
-99.591009,100,14830.770019
-97.242032,100,14833.13472
-100,100,14835.525114
-85.027893,100,14837.931531
-100,100,14840.340809
-76.061251,100,14842.774012
-100,100,14844.337554
-87.355047,100,14846.732407
-99.277758,100,14849.13217
-99.973396,100,14851.557904
-8.776097,100,14853.105772
-67.718461,100,14855.469579
-100,100,14857.870257
-100,100,14860.264116
-99.929001,100,14862.676085
-98.112136,100,14865.134473
-100,100,14867.514369
-65.644632,100,14869.90642
-69.947239,100,14872.317776
-100,100,14874.70548
-99.184492,100,14877.134523
-100,100,14879.537462
-100,100,14881.972487
-90.413503,100,14884.378372
-98.124306,100,14886.833269
-67.309522,100,14889.265664
-95.324937,100,14891.687937
-82.280254,100,14894.099819
-100,100,14895.664275
-99.091253,100,14898.07814
-95.832619,100,14900.50424
-96.561087,100,14902.879354
-100,100,14905.294559
-100,100,14907.711888
-98.889617,100,14910.110676
-99.712447,100,14912.543123
-100,100,14914.921588
-100,100,14917.315078
-90.24251,100,14919.752031
-93.484711,100,14922.122263
-96.824958,100,14923.674639
-100,100,14926.102572
-100,100,14928.499116
-75.230958,100,14930.927389
-100,100,14932.475958
-94.101116,100,14934.873609
-99.470005,100,14937.271744
-100,100,14939.665483
-71.965007,100,14942.071986
-100,100,14944.453341
-100,100,14946.9367
-100,100,14949.356267
-100,100,14951.762666
-84.335592,100,14954.172749
-100,100,14957.016528
-66.156337,100,14959.43499
-100,100,14960.98378
-100,100,14963.3799
-99.944976,100,14965.783097
-91.715468,100,14968.21565
-95.194264,100,14970.607582
-99.080785,100,14972.123214
-100,100,14974.54489
-100,100,14976.949679
-100,100,14979.343993
-82.082565,100,14981.720019
-99.514707,100,14984.104722
-99.398627,100,14986.498344
-42.000919,100,14988.911594
-100,100,14990.444019
-37.178398,100,14992.843797
-84.973508,100,14995.276022
-98.503514,100,14996.83045
-100,100,14999.242002
-97.106992,100,15001.62107
-99.348485,100,15004.017051
-100,100,15006.419624
-100,100,15008.832585
-33.581863,100,15011.248893
-99.562667,100,15012.765435
-100,100,15015.1377
-94.675763,100,15020.285463
-100,100,15022.716595
-61.633569,100,15025.113498
-100,100,15027.534186
-100,100,15029.91786
-99.973739,100,15032.366374
-97.865335,100,15034.757343
-100,100,15037.179634
-100,100,15039.599554
-100,100,15042.021023
-100,100,15044.412801
-100,100,15046.834548
-99.965719,100,15049.21753
-95.222397,100,15051.629139
-94.962105,100,15054.053601
-100,100,15055.602083
-100,100,15058.013591
-95.714419,100,15060.455683
-100,100,15062.853598
-83.573708,100,15065.237761
-99.715722,100,15066.792324
-100,100,15069.216654
-98.90697,100,15071.629755
-100,100,15074.06316
-100,100,15076.475013
-85.824265,100,15078.873719
-65.634326,100,15081.289143
-89.504291,100,15082.827586
-90.614815,100,15085.224056
-62.576849,100,15087.646703
-76.048981,100,15089.178162
-100,100,15090.725764
-100,100,15093.165782
-90.427415,100,15095.588199
-98.292649,100,15097.111981
-63.285923,100,15099.538702
-96.449652,100,15101.967456
-100,100,15104.37901
-100,100,15106.831664
-92.543812,100,15109.247646
-97.608132,100,15110.795075
-100,100,15113.191965
-100,100,15115.64572
-97.826435,100,15118.036164
-98.639155,100,15120.450441
-100,100,15122.852791
-85.093974,100,15125.287924
-72.492776,100,15126.843074
-100,100,15129.30138
-97.278121,100,15131.709814
-100,100,15134.116179
-94.7476,100,15136.572045
-100,100,15138.983735
-100,100,15141.388221
-100,100,15143.799923
-95.28553,100,15146.203412
-99.826382,100,15148.655749
-100,100,15151.041938
-100,100,15153.414772
-77.263006,100,15155.905311
-94.667455,100,15158.317254
-100,100,15160.729874
-65.060867,100,15163.121212
-13.042719,100,15165.521862
-100,100,15167.090133
-98.666255,100,15169.53779
-100,100,15171.949159
-94.281807,100,15174.339201
-95.426973,100,15176.76809
-100,100,15179.182602
-100,100,15180.715597
-100,100,15183.148431
-99.676424,100,15185.586208
-97.14804,100,15187.981566
-90.73777,100,15190.405914
-100,100,15192.83267
-100,100,15195.260759
-100,100,15197.728366
-99.870475,100,15200.137822
-100,100,15202.578727
-87.30297,100,15204.984745
-100,100,15207.422645
-92.39273,100,15209.875005
-84.19798,100,15211.391938
-69.11863,100,15213.851157
-72.585553,100,15215.405483
-100,100,15216.952543
-100,100,15219.357099
-90.784571,100,15221.809747
-100,100,15223.350087
-22.963692,100,15225.754426
-89.873145,100,15228.185706
-94.53491,100,15230.581936
-99.832313,100,15233.04145
-78.909641,100,15235.483212
-92.826098,100,15237.016358
-99.821636,100,15239.456798
-100,100,15241.841126
-99.862018,100,15244.290636
-100,100,15246.696765
-100,100,15251.945148
-87.740821,100,15254.3725
-98.709492,100,15255.920195
-75.319919,100,15258.362719
-100,100,15259.895618
-100,100,15262.316936
-100,100,15264.711017
-97.601385,100,15267.161981
-97.787616,100,15269.577405
-97.141454,100,15271.99561
