EpLenMean,TotalRewardMean,EVAfter,KL,EVBefore,EpRewMean,EpRewSEM
100.0,-156227.1553959096,-1.0520437762220216e+16,0.0056098457,-1.3760574457671972e+16,-59.8068502879609,0.0
100.0,-156327.1553959096,-2269276936731437.5,0.008078172,-3153286228441139.5,-100.0,0.0
100.0,-156426.97989268485,-2479442528632474.0,0.008110048,-2510355209911197.0,-99.82449677526363,0.0
100.0,-156506.24034556025,-8073033973067218.0,0.007390091,-8015843394306251.0,-79.26045287540991,0.0
100.0,-156606.24034556025,-1569630618690889.5,0.0052513517,-1564510610251943.0,-100.0,0.0
100.0,-156696.7769239084,-2550262510481258.5,0.0040419637,-2811467926868326.5,-90.53657834814891,0.0
100.0,-156794.02551929394,-485636669764447.06,0.005338306,-1015328456755314.0,-97.24859538556007,0.0
100.0,-156874.6416118851,-2744766075557428.5,0.0077799694,-4006742561008223.0,-80.61609259117112,0.0
100.0,-156971.76009777343,-205084110139896.78,0.0045260913,-224724431765843.1,-97.11848588830775,0.0
100.0,-157044.10944999332,-354342809942612.5,0.0044295075,-532013924150164.3,-72.34935221989353,0.0
100.0,-157128.06607567874,-711786464564340.0,0.0064485623,-984642883327600.8,-83.9566256854231,0.0
100.0,-157218.33363532228,-3458890625062928.5,0.0046397,-4980642481920424.0,-90.26755964355537,0.0
100.0,-157318.09449941237,-1346174072225050.2,0.007082653,-824168479058146.0,-99.76086409008009,0.0
100.0,-157415.232983784,-1612856177186687.2,0.004825795,-1449086311152071.5,-97.1384843716331,0.0
100.0,-157515.232983784,-3184050281942315.5,0.006684062,-2405144614404735.0,-100.0,0.0
100.0,-157615.232983784,-3562682904463974.5,0.016081624,-3012056290180319.0,-100.0,0.0
100.0,-157715.232983784,-7298667587896243.0,0.005360898,-8089214781537702.0,-100.0,0.0
100.0,-157772.80187855603,-1716161990113672.2,0.006300506,-2298504557704521.5,-57.56889477203775,0.0
100.0,-157872.7104845962,-2994420834225227.5,0.005284597,-4289916305847106.5,-99.90860604016825,0.0
100.0,-157972.7104845962,-714990737952767.2,0.011668542,-2501280105152087.0,-100.0,0.0
100.0,-158070.10887552204,-1243087103958156.0,0.0047080987,-1440813318186637.2,-97.39839092584923,0.0
100.0,-158170.10887552204,-870544396187641.6,0.005060591,-630866821805957.1,-100.0,0.0
100.0,-158269.248614662,-38659588762563.47,0.004953401,-259358742422516.22,-99.13973913995318,0.0
100.0,-158369.248614662,-306401998124421.75,0.008099356,-273327891425295.56,-100.0,0.0
100.0,-158469.248614662,-367721950658835.75,0.014009845,-269214757177151.28,-100.0,0.0
100.0,-158569.248614662,-335797831117858.06,0.008663424,-384327845588772.44,-100.0,0.0
100.0,-158669.248614662,-689978718777326.4,0.005768831,-443749854373722.7,-100.0,0.0
100.0,-158756.3619608404,-5241336975033615.0,0.0058273715,-4955434683100203.0,-87.11334617840828,0.0
100.0,-158856.3619608404,-211368805801059.97,0.015620005,-763551530939340.8,-100.0,0.0
100.0,-158948.0732793214,-50128725195065.89,0.003998844,-220311406428678.22,-91.71131848098874,0.0
100.0,-159048.0732793214,-1678092595749778.0,0.0064149234,-1598604631841598.5,-100.0,0.0
100.0,-159148.0732793214,-818390864289767.2,0.010036268,-960422910309684.4,-100.0,0.0
100.0,-159248.0732793214,-100592344523333.89,0.0062585464,-79575170350205.22,-100.0,0.0
100.0,-159327.49486573852,-427019592810893.75,0.008817895,-411109037105499.6,-79.42158641711433,0.0
100.0,-159427.49486573852,-1.571698243615866e+16,0.00849454,-1.5747788286148016e+16,-100.0,0.0
100.0,-159526.99839336443,-251281706085715.47,0.009331108,-195172176033293.44,-99.50352762588918,0.0
100.0,-159623.09089884555,-1033062874587589.9,0.0069239573,-1325014518632710.5,-96.0925054811375,0.0
100.0,-159723.09089884555,-1420826998274120.8,0.013426353,-791158945975849.2,-100.0,0.0
100.0,-159814.74877250358,-6644742254011910.0,0.0054198205,-8702076226528420.0,-91.65787365803956,0.0
100.0,-159914.47966644054,-1022912363131814.6,0.0057244473,-1937811449342102.8,-99.73089393697177,0.0
100.0,-160014.47966644054,-1.1677219262072296e+16,0.006590232,-1.370631255879594e+16,-100.0,0.0
100.0,-160111.97650289178,-571687767831112.1,0.0048395707,-871162680195090.9,-97.49683645124216,0.0
100.0,-160206.61341441664,-374952253260711.6,0.0034709205,-394274469123957.25,-94.63691152486517,0.0
100.0,-160306.61341441664,-3183911122118550.5,0.0049047214,-3143875681146882.5,-100.0,0.0
100.0,-160406.61341441664,-7341323105364405.0,0.008254579,-1.2430151933499884e+16,-100.0,0.0
100.0,-160506.61341441664,-950341510796024.6,0.0075048194,-135586930127798.83,-100.0,0.0
100.0,-160606.61341441664,-1257800851088704.0,0.009369723,-1170715058224674.5,-100.0,0.0
100.0,-160703.3401194607,-2379291926764776.5,0.0035413667,-3196295468513180.5,-96.7267050440625,0.0
100.0,-160803.3401194607,-953290537299057.5,0.009741122,-2807911599175147.0,-100.0,0.0
100.0,-160903.3401194607,-2412715305579926.5,0.008389893,-3450104163927186.0,-100.0,0.0
100.0,-161003.3401194607,-1705185230036328.8,0.007707715,-1840743355070608.2,-100.0,0.0
100.0,-161103.3401194607,-1234086673960155.8,0.012576053,-1076446321942085.1,-100.0,0.0
100.0,-161203.3401194607,-657350714529720.2,0.0050278795,-602598063667236.4,-100.0,0.0
100.0,-161279.94288739542,-478014623997001.1,0.00801588,-1493450109100075.2,-76.60276793469768,0.0
100.0,-161379.94288739542,-693579360237351.6,0.0074594216,-1735850067204160.0,-100.0,0.0
100.0,-161474.3459759058,-508932948564660.0,0.003914819,-330456574187470.6,-94.40308851038606,0.0
100.0,-161568.6966260991,-889642420861604.9,0.008802732,-1694241945205890.0,-94.35065019327315,0.0
100.0,-161615.65909448432,-1781177263671263.5,0.008946379,-1919277832751654.8,-46.96246838524517,0.0
100.0,-161715.65909448432,-520399012757340.06,0.012583621,-452215623054586.0,-100.0,0.0
100.0,-161806.74613083273,-2920408248474269.5,0.004060286,-3625454935632340.0,-91.08703634841548,0.0
100.0,-161906.2938982522,-628664117735085.5,0.004533806,-956322054528630.2,-99.5477674194471,0.0
100.0,-161997.3887537159,-909532849104532.4,0.0044530802,-1001224037414181.2,-91.09485546372157,0.0
100.0,-162097.3205680545,-1669642167572713.0,0.0034035367,-1923638042820414.0,-99.93181433859013,0.0
100.0,-162197.3205680545,-4601575654364578.0,0.006584647,-5302696965190530.0,-100.0,0.0
100.0,-162297.3205680545,-1549984533249599.8,0.0065758615,-377739309787977.5,-100.0,0.0
100.0,-162393.26901037217,-1275516541801673.5,0.0037517443,-904392730304670.8,-95.94844231766223,0.0
100.0,-162493.26901037217,-517235993258793.3,0.008375471,-1559953944105797.8,-100.0,0.0
100.0,-162593.26901037217,-132194841383035.73,0.0058169886,-400287737350948.9,-100.0,0.0
100.0,-162693.26901037217,-633257672049579.0,0.0070261536,-751324459964092.4,-100.0,0.0
100.0,-162793.26901037217,-1333715907052738.5,0.0057272464,-661844083661595.9,-100.0,0.0
100.0,-162870.41337998369,-2365514731591835.0,0.0034701424,-2367340346512943.0,-77.14436961153078,0.0
100.0,-162970.41337998369,-1073506732609079.0,0.005243556,-1413650567002025.0,-100.0,0.0
100.0,-163039.1882031397,-2833463727193636.0,0.0036096652,-2779321934260146.0,-68.77482315601837,0.0
100.0,-163139.1882031397,-819970326637134.6,0.0074642235,-763945656035180.2,-100.0,0.0
100.0,-163238.04317700333,-870653646173245.1,0.005183593,-1507654563846699.8,-98.85497386364213,0.0
100.0,-163282.49642635323,-2962906998449605.5,0.0039089555,-4719612955860786.0,-44.45324934988917,0.0
100.0,-163382.49642635323,-229576854371185.38,0.0086215865,-192119692834335.84,-100.0,0.0
100.0,-163466.72089994172,-1993427537576751.2,0.005543272,-2308944859819714.5,-84.22447358847774,0.0
100.0,-163566.72089994172,-778066251755091.2,0.006713202,-958077766686376.1,-100.0,0.0
100.0,-163657.10705735866,-1727914642686538.5,0.0037840542,-1560232320186376.5,-90.38615741695288,0.0
100.0,-163754.83555385043,-2.284535732952853e+16,0.003991829,-2.3034476185692224e+16,-97.72849649175487,0.0
100.0,-163854.83555385043,-9421741617727540.0,0.012100997,-9538569986606016.0,-100.0,0.0
100.0,-163949.63091654,-2367119057371461.0,0.011116288,-3322987784704309.5,-94.79536268956286,0.0
100.0,-164049.63091654,-589370350657512.1,0.0048740306,-605248826019861.0,-100.0,0.0
100.0,-164149.63091654,-590716777125693.6,0.008246563,-261482718733580.62,-100.0,0.0
100.0,-164249.63091654,-1921386215814194.5,0.0059967125,-725174150267124.2,-100.0,0.0
100.0,-164349.63091654,-2612257960280139.0,0.0063757333,-2245485818352335.2,-100.0,0.0
100.0,-164437.9770372913,-1330892988855640.5,0.0033021965,-2551542910435213.5,-88.34612075132621,0.0
100.0,-164537.03082154103,-1264342610381218.8,0.009417122,-2185213235227300.2,-99.053784249718,0.0
100.0,-164637.03082154103,-5566018987353396.0,0.010972968,-9655120726434068.0,-100.0,0.0
100.0,-164737.03082154103,-3747847684217667.0,0.006547797,-4339361078698079.5,-100.0,0.0
100.0,-164837.03082154103,-382412788115484.44,0.009443337,-387176100024214.94,-100.0,0.0
100.0,-164932.83749240785,-144931477117741.8,0.0054538003,-89858535085507.11,-95.806670866827,0.0
100.0,-165032.78787280357,-1011064117392247.4,0.006483063,-708834014002122.6,-99.95038039571541,0.0
100.0,-165132.78787280357,-1307287431112081.2,0.010437317,-1509818324430343.8,-100.0,0.0
100.0,-165226.6476772038,-835073877141618.2,0.0035178591,-751332695271107.0,-93.85980440021639,0.0
100.0,-165326.6476772038,-4508818360411814.0,0.009529594,-4595706954526136.0,-100.0,0.0
100.0,-165426.6476772038,-2150434833336815.2,0.008072299,-2808398380358544.5,-100.0,0.0
100.0,-165525.05781726062,-518337845956424.3,0.006403516,-732284995323994.8,-98.41014005682091,0.0
100.0,-165625.05781726062,-697946836146325.9,0.0056063957,-961079265334268.1,-100.0,0.0
100.0,-165700.74961587298,-348608847402115.7,0.006008898,-773223153854581.2,-75.69179861234784,0.0
100.0,-165800.74961587298,-145149455714746.97,0.011161519,-106711170098994.33,-100.0,0.0
100.0,-165895.3489646711,-223658082963388.16,0.004650431,-368796558895104.2,-94.59934879814554,0.0
100.0,-165994.12138119232,-617515208808694.6,0.0040342347,-576883181129107.2,-98.77241652120041,0.0
100.0,-166082.6331312449,-1333445250181588.2,0.0037703954,-636184460921317.0,-88.5117500525721,0.0
100.0,-166182.20882221623,-1140766114996248.8,0.0046431413,-1193629190893152.2,-99.5756909713394,0.0
100.0,-166282.20882221623,-1006189078077286.9,0.008177338,-1776503801982227.2,-100.0,0.0
100.0,-166382.0825495852,-1319051369062422.2,0.010951479,-1449442255239209.0,-99.87372736896305,0.0
100.0,-166482.0825495852,-1381064017044648.5,0.005638558,-1405598393168519.8,-100.0,0.0
100.0,-166569.27292470445,-716349478983586.5,0.00605783,-683071850763858.1,-87.1903751192413,0.0
100.0,-166668.54229233952,-1023499484153810.9,0.007612209,-792206704358094.6,-99.269367635083,0.0
100.0,-166768.47845877244,-633007731427188.4,0.00811795,-862306121345257.4,-99.93616643292158,0.0
100.0,-166855.84595958635,-2142864297491067.0,0.002961326,-1567026056071658.2,-87.36750081392465,0.0
100.0,-166955.84595958635,-2395498279047126.0,0.008641224,-1661882599291448.0,-100.0,0.0
100.0,-167055.84595958635,-6243874716638351.0,0.0061377836,-6320743096650867.0,-100.0,0.0
100.0,-167155.84595958635,-1472912804861426.8,0.011638238,-1737898478664330.5,-100.0,0.0
100.0,-167255.04555095875,-1840825925582042.2,0.005383933,-1803655370516467.5,-99.19959137240029,0.0
100.0,-167355.04555095875,-6743962613688121.0,0.008173289,-7564324035773666.0,-100.0,0.0
100.0,-167437.71275956027,-3955532333944382.0,0.005560226,-5767091071532128.0,-82.66720860150487,0.0
100.0,-167514.82851379662,-1215732328747886.2,0.005266164,-1237486761479985.2,-77.11575423634383,0.0
100.0,-167614.82851379662,-367769786920328.94,0.0063961935,-549781222771387.5,-100.0,0.0
100.0,-167707.34809487135,-84599321943387.83,0.0037145189,-412539212300050.3,-92.51958107472953,0.0
100.0,-167790.37351469978,-718315630268410.2,0.004056669,-914934092742074.9,-83.02541982843195,0.0
100.0,-167890.37351469978,-8176642050958582.0,0.008470626,-8734490736308736.0,-100.0,0.0
100.0,-167988.4402357974,-1862092448569527.0,0.0046454994,-1839437206332320.5,-98.06672109761217,0.0
100.0,-168088.4402357974,-2132142522085474.2,0.0060540796,-2501627092172632.0,-100.0,0.0
100.0,-168188.4402357974,-3251352520246365.0,0.008657287,-3503044034787073.5,-100.0,0.0
100.0,-168197.4160827929,-3102799297754884.5,0.0030987742,-3211451629660184.0,-8.975846995474937,0.0
100.0,-168296.62538975198,-1147950480441450.2,0.0055308775,-1563949520252120.0,-99.20930695909611,0.0
100.0,-168390.3267096241,-850837159769535.9,0.0036092058,-1214145844664003.8,-93.70131987210091,0.0
100.0,-168467.70245016163,-2000451833220785.5,0.003551885,-1954726482763323.2,-77.37574053754085,0.0
100.0,-168567.70245016163,-730235549547477.1,0.0055101993,-930789928886729.6,-100.0,0.0
100.0,-168667.70245016163,-298522923552619.1,0.00629379,-1019731602774431.4,-100.0,0.0
100.0,-168767.70245016163,-1.0512713329282468e+16,0.0064050467,-1.0467851331783872e+16,-100.0,0.0
100.0,-168867.37408041168,-1688430713974060.8,0.0053809877,-1967552587865502.8,-99.67163025004282,0.0
100.0,-168967.37408041168,-715374044116941.0,0.008590275,-1211253027690660.8,-100.0,0.0
100.0,-169067.37408041168,-612659194733351.4,0.0053401836,-775314214009772.1,-100.0,0.0
100.0,-169167.37408041168,-127577847874001.16,0.008658385,-133234933256416.22,-100.0,0.0
100.0,-169267.37408041168,-2867019255905468.5,0.012724144,-961424687973508.9,-100.0,0.0
100.0,-169366.21858479382,-9326792978965552.0,0.007169679,-7561288472439957.0,-98.84450438214493,0.0
100.0,-169458.90166369826,-611934027063694.5,0.005720286,-691616984082611.1,-92.68307890444451,0.0
100.0,-169537.2574142296,-3263746560637703.5,0.0046581854,-2029605284400514.5,-78.35575053134181,0.0
100.0,-169634.23737488923,-3443048480680025.5,0.0042730533,-3064672841460862.5,-96.97996065963322,0.0
100.0,-169734.23737488923,-1142899247359511.0,0.0111651635,-2142152514493586.2,-100.0,0.0
100.0,-169819.2495576212,-1165357361609436.2,0.0072390838,-3005837107882936.5,-85.01218273197252,0.0
100.0,-169919.2495576212,-159023820489912.4,0.0077125034,-304294505734123.9,-100.0,0.0
100.0,-170018.62720443512,-617081506432301.4,0.006736606,-677853307853819.1,-99.37764681392088,0.0
100.0,-170095.262227508,-2338900963671522.5,0.0051118843,-2749947938014785.0,-76.63502307289946,0.0
100.0,-170195.262227508,-6555846367448821.0,0.006041008,-7637659737057591.0,-100.0,0.0
100.0,-170295.262227508,-3312651168269742.0,0.007717969,-3034795656659433.5,-100.0,0.0
100.0,-170394.76441798577,-1187319302803351.2,0.011576064,-1125574756286703.9,-99.50219047776991,0.0
100.0,-170478.2786413492,-367002144409629.56,0.0030415598,-488003332737739.1,-83.5142233634302,0.0
100.0,-170578.2786413492,-3421439422026197.5,0.014101142,-5039942837469125.0,-100.0,0.0
100.0,-170656.7415987126,-205668437957737.6,0.0033808278,-139208656511540.25,-78.46295736339164,0.0
100.0,-170756.7415987126,-176860863449425.06,0.006360232,-154439028050775.12,-100.0,0.0
100.0,-170855.98211080462,-3800114081284941.0,0.0051701427,-4609574191446158.0,-99.24051209202622,0.0
100.0,-170955.98211080462,-5193465449317188.0,0.007709684,-5376958098122065.0,-100.0,0.0
100.0,-171055.98211080462,-251342785213261.78,0.006850033,-123831545951681.67,-100.0,0.0
100.0,-171147.79444713503,-1251793726004988.0,0.0066150166,-4833546619441502.0,-91.81233633041259,0.0
100.0,-171201.78284820728,-2486998997645681.5,0.00423932,-1654722466265069.0,-53.988401072253716,0.0
100.0,-171301.78284820728,-1454984886127175.5,0.0079433955,-1429912025051919.8,-100.0,0.0
100.0,-171401.2684349099,-1317706247641874.8,0.0065754135,-2492549161583219.0,-99.4855867026167,0.0
100.0,-171501.08257213258,-327667359283219.44,0.008231706,-1096573601276964.8,-99.8141372226911,0.0
100.0,-171601.08257213258,-794931850424944.5,0.009068153,-824036286785429.9,-100.0,0.0
100.0,-171631.20579991656,-2377530049268044.0,0.0041529858,-1795382416055332.8,-30.123227783980155,0.0
100.0,-171731.20579991656,-1287267063818751.5,0.012296379,-1050625023657651.9,-100.0,0.0
100.0,-171831.20579991656,-803182641491532.6,0.012213935,-2031750433420097.8,-100.0,0.0
100.0,-171931.20579991656,-604272393701882.6,0.0059924526,-1448410450756386.0,-100.0,0.0
100.0,-172030.85351365147,-273198203141834.22,0.0058556283,-637859445433428.9,-99.64771373490768,0.0
100.0,-172130.85351365147,-1117249535041980.1,0.0062114177,-1423654993494880.2,-100.0,0.0
100.0,-172188.21877905622,-1.1687511900066816e+16,0.0039760065,-1.1541171776266744e+16,-57.36526540474221,0.0
100.0,-172288.21877905622,-297513225504084.9,0.005399299,-457607348008730.3,-100.0,0.0
100.0,-172339.8919414866,-785580532454636.9,0.0074558067,-1070290531746093.6,-51.67316243038991,0.0
100.0,-172439.8919414866,-491491505945500.44,0.0072256704,-590995689831755.2,-100.0,0.0
100.0,-172539.49580836503,-1075485399769586.8,0.004671286,-1408234986658300.8,-99.60386687843209,0.0
100.0,-172626.26751651912,-1804839606149238.2,0.0033592281,-1278205609712430.8,-86.77170815409252,0.0
100.0,-172726.26751651912,-1007975351827779.0,0.0060903057,-1290001966076708.5,-100.0,0.0
100.0,-172825.63424602814,-259697644669218.38,0.005689554,-1486576637122442.5,-99.36672950902064,0.0
100.0,-172925.63424602814,-1.797006668424838e+16,0.008503076,-1.798393412098542e+16,-100.0,0.0
100.0,-173025.40467175792,-1388462511112658.0,0.006668794,-1447701724948719.2,-99.77042572977949,0.0
100.0,-173125.40467175792,-179105617501694.25,0.005083565,-160394835697004.28,-100.0,0.0
100.0,-173225.40467175792,-2061065109792568.5,0.0071612163,-3509148420006017.5,-100.0,0.0
100.0,-173325.40467175792,-9103188170600640.0,0.006635258,-1.3829475489084776e+16,-100.0,0.0
100.0,-173398.88200722387,-1355551060785100.2,0.0070678573,-2075850470679323.0,-73.4773354659524,0.0
100.0,-173498.88200722387,-289848576449313.1,0.011623968,-232854011560210.2,-100.0,0.0
100.0,-173598.88200722387,-1315770450288809.0,0.0070570246,-2003519001673581.5,-100.0,0.0
100.0,-173698.88200722387,-676288848088337.8,0.0077330726,-782359119594761.0,-100.0,0.0
100.0,-173798.88200722387,-2.489175218632677e+16,0.0054425476,-2.6847762287975736e+16,-100.0,0.0
100.0,-173882.74989103051,-347305602917891.44,0.009455874,-305251049054030.7,-83.8678838066347,0.0
100.0,-173982.74989103051,-757224954674781.8,0.0062131905,-837783538741224.8,-100.0,0.0
100.0,-174082.74989103051,-2400247405054691.5,0.0072296136,-2370039527214189.0,-100.0,0.0
100.0,-174182.74989103051,-968826873331194.6,0.009099498,-822658550583105.5,-100.0,0.0
100.0,-174282.74989103051,-1341637522117102.0,0.008622851,-894994037036111.4,-100.0,0.0
100.0,-174382.74989103051,-1389909443910880.8,0.009107715,-1815540122748628.2,-100.0,0.0
100.0,-174482.74989103051,-1473342121555690.5,0.009672413,-2875484082192816.0,-100.0,0.0
100.0,-174582.74989103051,-3693438598501669.5,0.007345464,-6213719000507673.0,-100.0,0.0
100.0,-174682.5703041319,-1038327273880973.8,0.0051271375,-1263603084276587.0,-99.82041310137919,0.0
100.0,-174782.5703041319,-383432662811730.8,0.009792562,-652794518929318.5,-100.0,0.0
100.0,-174882.5703041319,-392273705333382.2,0.006193028,-404673116017890.2,-100.0,0.0
100.0,-174982.5703041319,-352914114085775.2,0.0065119504,-345027559070805.25,-100.0,0.0
100.0,-175082.5703041319,-1.0915824769026788e+16,0.006458659,-1.1383893485951968e+16,-100.0,0.0
100.0,-175182.13826527447,-1696839508658335.8,0.0061801863,-1678564402009872.5,-99.56796114256278,0.0
100.0,-175282.13826527447,-1202595052553875.0,0.011356649,-1137658987151403.8,-100.0,0.0
100.0,-175382.13826527447,-731996922851056.6,0.012665208,-1610838998811794.2,-100.0,0.0
100.0,-175482.13826527447,-1257485832536584.8,0.006191591,-1047434590340505.5,-100.0,0.0
100.0,-175564.97740399648,-965573750866655.6,0.0040367306,-1497396835171923.8,-82.83913872200688,0.0
100.0,-175655.62010996023,-940031959458096.5,0.0036700065,-790190155602716.6,-90.64270596373892,0.0
100.0,-175755.26861350288,-329735226487718.75,0.00818321,-400559902946552.1,-99.64850354265111,0.0
100.0,-175855.26861350288,-209533106937438.3,0.013593135,-301529848873964.6,-100.0,0.0
100.0,-175948.00613993523,-1864684316525240.5,0.004545461,-2072460747135551.5,-92.73752643235505,0.0
100.0,-176047.365887245,-233294744664005.88,0.0068569523,-228032848374541.72,-99.3597473097716,0.0
100.0,-176147.3576427934,-628750445164787.1,0.0080335615,-627248853495818.8,-99.9917555483969,0.0
100.0,-176170.33483951938,-1026775956531917.0,0.004593822,-981462013464436.4,-22.977196725975613,0.0
100.0,-176267.0217899919,-646065649129627.9,0.0047033387,-563802290614104.0,-96.68695047254451,0.0
100.0,-176367.0217899919,-1227346746220184.8,0.008242579,-1749348426370132.8,-100.0,0.0
100.0,-176467.0217899919,-456422528585615.25,0.0060263947,-475985497020821.75,-100.0,0.0
100.0,-176489.75484921795,-2014035856844002.8,0.0070831035,-1807480127580381.8,-22.73305922604296,0.0
100.0,-176589.75484921795,-3.2342737526883628e+16,0.0077813873,-3.308890669481908e+16,-100.0,0.0
100.0,-176689.75484921795,-1010200804865135.8,0.010434816,-2926379448089541.5,-100.0,0.0
100.0,-176789.75484921795,-149046437597526.06,0.007815062,-287474238184460.44,-100.0,0.0
100.0,-176889.75484921795,-2441975541795964.5,0.0067452504,-1649913797354039.8,-100.0,0.0
100.0,-176989.58132517242,-1443703076922734.8,0.0076388502,-859542723446344.4,-99.82647595446676,0.0
100.0,-177089.58132517242,-4491339910876524.5,0.010456847,-4620090914818842.0,-100.0,0.0
100.0,-177189.46809191868,-1.3087080884362548e+16,0.0055504395,-1.610566911030912e+16,-99.88676674626306,0.0
100.0,-177289.46809191868,-2.4772641411034764e+16,0.008164095,-3.263330353816889e+16,-100.0,0.0
100.0,-177344.4543725117,-1300875409040791.5,0.0061431928,-2595720059788827.5,-54.98628059302705,0.0
100.0,-177442.8584693181,-343650311087633.8,0.0045609097,-150062348569252.8,-98.40409680638962,0.0
100.0,-177542.8584693181,-1418311129693334.8,0.010010304,-800336330221244.8,-100.0,0.0
100.0,-177642.8584693181,-2759145800437543.0,0.007987638,-1292073794061157.2,-100.0,0.0
100.0,-177742.8584693181,-2049325124534059.8,0.006459909,-2551276096340784.0,-100.0,0.0
100.0,-177840.14342382504,-937389016145907.0,0.009341536,-2196343530164792.2,-97.28495450691852,0.0
100.0,-177940.14342382504,-381488700123312.3,0.008245175,-1008218250821609.2,-100.0,0.0
100.0,-178040.14342382504,-6717892501152439.0,0.009987245,-9247720818490544.0,-100.0,0.0
100.0,-178140.05322547923,-193983097373178.47,0.010227322,-219597770294207.66,-99.90980165420528,0.0
100.0,-178217.26605262468,-1037277757282663.0,0.006439968,-1570432633374486.8,-77.21282714542973,0.0
100.0,-178317.26605262468,-2895770637974511.0,0.008566082,-3110122568577129.5,-100.0,0.0
100.0,-178417.26605262468,-3818061639184098.0,0.008056369,-3663339393575136.5,-100.0,0.0
100.0,-178517.26605262468,-1.3184381173764828e+16,0.013547391,-1.948001192019703e+16,-100.0,0.0
100.0,-178617.16619432883,-444470477082645.56,0.010182792,-568160175891387.5,-99.90014170415205,0.0
100.0,-178716.95297438413,-1529818574255612.8,0.005947303,-1450820988759003.0,-99.78678005529683,0.0
100.0,-178816.9033600115,-7485750061348033.0,0.006584976,-7413065236385010.0,-99.95038562735867,0.0
100.0,-178916.9033600115,-2621319202901462.0,0.007312502,-4296513642793733.5,-100.0,0.0
100.0,-179011.24250397604,-1757959810239064.0,0.003377217,-1766164400632182.0,-94.33914396455093,0.0
100.0,-179107.01616392742,-453323972425823.9,0.0040169214,-579942175131977.8,-95.7736599513866,0.0
100.0,-179187.1756320665,-1299221015586149.8,0.0032222215,-1286689122468149.0,-80.15946813908725,0.0
100.0,-179287.1756320665,-479344707342491.44,0.006225496,-628779921959090.9,-100.0,0.0
100.0,-179386.85924848437,-980400308433915.5,0.0076858583,-996774219302580.9,-99.68361641787519,0.0
100.0,-179486.76699167612,-231867039455851.8,0.00614203,-374087829257770.1,-99.90774319176398,0.0
100.0,-179567.0514450577,-1564260426575973.0,0.006261358,-2418012064975189.0,-80.2844533815738,0.0
100.0,-179667.0514450577,-144512992172360.06,0.007723919,-166091783094343.8,-100.0,0.0
100.0,-179763.92500710054,-307011242080856.7,0.00395181,-154722815342621.03,-96.87356204282992,0.0
100.0,-179856.81961593137,-6995436504693895.0,0.0049719918,-4927900351030794.0,-92.89460883083981,0.0
100.0,-179956.81961593137,-97701255556380.02,0.0116099715,-375212352197933.1,-100.0,0.0
100.0,-180056.81961593137,-4963821054624984.0,0.009694108,-7145763288160560.0,-100.0,0.0
100.0,-180156.81961593137,-378872807946644.94,0.010176231,-333838979090515.6,-100.0,0.0
100.0,-180254.20234085593,-739075734296638.0,0.0052615916,-718144279246050.6,-97.3827249245542,0.0
100.0,-180354.20234085593,-894769341855220.1,0.005310098,-1295259613892245.8,-100.0,0.0
100.0,-180454.20234085593,-1044363577918368.4,0.0072423834,-2087608888894453.5,-100.0,0.0
100.0,-180541.44175883257,-3.17414833189751e+17,0.003034002,-2397987141788667.5,-87.23941797663811,0.0
100.0,-180641.44175883257,-5.927373733989276e+17,0.013436571,-3.401647417821438e+17,-100.0,0.0
100.0,-180739.00526655355,-8.60122846961559e+17,0.0067063156,-8.792552639610309e+17,-97.56350772098719,0.0
100.0,-180839.00526655355,-4.617747934047343e+17,0.010764222,-4.8879043804191834e+17,-100.0,0.0
100.0,-180937.41354899085,-4.012586382158995e+17,0.005488069,-4.2524133828182675e+17,-98.40828243730797,0.0
100.0,-181034.77411113563,-4.4956319624352026e+17,0.0039709625,-4.7762952651690854e+17,-97.36056214476964,0.0
100.0,-181132.84441139625,-4.703680336131631e+17,0.005029064,-5.219306993903e+17,-98.07030026060698,0.0
100.0,-181210.0605969183,-2.3773400503739475e+17,0.0031835332,-2.901768877688358e+17,-77.21618552207268,0.0
100.0,-181281.8359566444,-3.040774764276114e+17,0.004555352,-3.728595973484667e+17,-71.77535972610146,0.0
100.0,-181381.8359566444,-1.8768339913187142e+17,0.007199492,-2.780186764258868e+17,-100.0,0.0
100.0,-181465.44106982127,-1.1080274372924475e+17,0.010734328,-2.0345375409146016e+17,-83.60511317685538,0.0
100.0,-181565.44106982127,-3.8281622703607656e+16,0.007992674,-7.922455861010874e+16,-100.0,0.0
100.0,-181664.22884464118,-1.87131015432483e+16,0.005786031,-4.7995409524572104e+16,-98.78777481990846,0.0
100.0,-181764.22884464118,-2.143882513573856e+16,0.007844317,-6.080701713993796e+16,-100.0,0.0
100.0,-181864.22884464118,-607572596328812.1,0.0055202,-2488585486893407.5,-100.0,0.0
100.0,-181955.7528062548,-1.4772426915779584e+16,0.004064077,-1.6776272063695908e+16,-91.52396161362776,0.0
100.0,-182012.9384205959,-849714068978493.6,0.0034753648,-1689476893211595.2,-57.18561434108496,0.0
100.0,-182112.23342417178,-106497508716156.08,0.006312632,-472180738320235.9,-99.29500357587631,0.0
100.0,-182211.93100461832,-4370728403847277.0,0.009118905,-7736989690846345.0,-99.69758044655828,0.0
100.0,-182311.62991068562,-1285163410534807.5,0.006408492,-979820668217538.1,-99.69890606730121,0.0
